id,popularity,original_title,director,runtime,genres,vote_count,vote_average,release_year,budget_adj,revenue_adj
12645,0.24154099999999998,Inhale,Baltasar KormÃ¡kur,100,Drama|Action|Thriller,21,5.9,2010,10000000.0,55089.0
37495,0.24040300000000003,Four Lions,Chris Morris,101,Comedy|Crime|Drama,262,7.0,2010,967686.0,4270000.0
46689,0.21650300000000003,Waste Land,Lucy Walker,90,Documentary|Foreign,23,7.8,2010,1500000.0,187716.0
47088,0.214381,The Extra Man,Shari Springer Berman|Robert Pulcini,108,Comedy,18,5.9,2010,7000000.0,453079.0
41556,0.385851,The Romantics,Galt Niederhoffer,95,Comedy|Drama|Romance,46,4.8,2010,4500000.0,123820.0
56812,0.181532,Balada triste de trompeta,Ãlex de la Iglesia,101,Drama|Action|Thriller|Foreign,44,6.2,2010,7000000.0,3218666.0
35688,0.140251,Why Did I Get Married Too?,Tyler Perry,121,Comedy|Romance,21,6.0,2010,20000000.0,60072596.0
35791,0.131526,Resident Evil: Afterlife,Paul W.S. Anderson,97,Action|Adventure|Horror|Science Fiction,882,5.8,2010,60000000.0,296221663.0
43552,0.27632199999999996,Vanishing on 7th Street,Brad Anderson,92,Drama|Horror|Thriller,83,4.8,2010,10000000.0,1068682.0
49679,0.028227,Action Replayy,Vipul Amrutlal Shah,100,Drama|Comedy|Romance|Foreign,11,4.9,2010,10000000.0,5000000.0
39486,0.06324,Secretariat,Randall Wallace,123,Drama,52,6.6,2010,35000000.0,60251371.0
39356,0.028456,Boy,Taika Waititi,87,Drama|Comedy,26,7.3,2010,3.0,43.0
550,8.947905,Fight Club,David Fincher,139,Drama,5923,8.1,1999,82470329.34,132022892.5
603,7.7538990000000005,The Matrix,Lilly Wachowski|Lana Wachowski,136,Action|Science Fiction,6351,7.8,1999,82470329.34,606768749.7
14,3.5557199999999995,American Beauty,Sam Mendes,122,Drama,1756,7.7,1999,19635792.7,466411079.8
1893,3.5260290000000003,Star Wars: Episode I - The Phantom Menace,George Lucas,136,Adventure|Action|Science Fiction,2823,6.3,1999,150541077.4,1209980530.0
564,2.94377,The Mummy,Stephen Sommers,124,Adventure|Fantasy|Horror|Action|Thriller,1562,6.3,1999,104724227.7,544416081.9
497,2.719461,The Green Mile,Frank Darabont,189,Fantasy|Drama|Crime,2299,8.0,1999,78543170.8,372556440.1
745,2.5787310000000003,The Sixth Sense,M. Night Shyamalan,107,Mystery|Thriller|Drama,1753,7.5,1999,52362113.86,880738991.7
36643,2.129874,The World Is Not Enough,Michael Apted,128,Adventure|Action|Thriller,509,6.0,1999,176722134.3,473657733.2
796,2.069357,Cruel Intentions,Roger Kumble,97,Drama|Romance|Thriller,505,6.5,1999,13745054.89,99360001.45
2668,2.065619,Sleepy Hollow,Tim Burton,105,Drama|Fantasy|Thriller|Mystery,932,6.7,1999,130905284.7,269758486.3
2105,1.825695,American Pie,Paul Weitz|Chris Weitz,95,Comedy|Romance,1405,6.4,1999,14399581.31,308259696.7
1844,1.820318,Entrapment,Jon Amiel,112,Romance|Drama|Mystery,355,5.9,1999,86397487.88,278048579.2
863,1.810197,Toy Story 2,John Lasseter|Lee Unkrich|Ash Brannon,92,Animation|Comedy|Family,2272,7.2,1999,117814756.2,634910500.7
4951,1.769152,10 Things I Hate About You,Gil Junger,97,Comedy|Romance|Drama,947,7.2,1999,20944845.55,70005745.43
509,1.72385,Notting Hill,Roger Michell,124,Comedy,688,6.8,1999,54980219.56,476350818.8
817,1.560867,Austin Powers: The Spy Who Shagged Me,Jay Roach,95,Crime|Adventure|Action|Comedy|Science Fiction,583,6.0,1999,43198743.94,407037004.7
226,1.43163,Boys Don't Cry,Kimberly Peirce,118,Crime|Drama,170,7.0,1999,2618105.693,15107264.44
9008,1.427794,The Insider,Michael Mann,157,Drama|Thriller,249,7.1,1999,117814756.2,78922680.92
926,1.3486280000000002,Galaxy Quest,Dean Parisot,102,Comedy|Family|Science Fiction,406,6.6,1999,58907378.1,118710038.4
345,1.329827,Eyes Wide Shut,Stanley Kubrick,159,Drama,623,6.8,1999,85088435.03,212185957.2
492,1.328465,Being John Malkovich,Spike Jonze,112,Fantasy|Drama|Comedy,607,7.1,1999,17017687.01,29929655.43
9535,1.320079,Analyze This,Harold Ramis,103,Comedy|Crime,260,6.3,1999,104724227.7,231552674.1
10137,1.3092489999999999,Stuart Little,Rob Minkoff,84,Fantasy,502,5.6,1999,174104028.6,392893056.5
9481,1.254522,The Bone Collector,Phillip Noyce,118,Drama|Mystery|Thriller|Crime,463,6.5,1999,95560857.8,198313200.3
8487,1.221973,Wild Wild West,Barry Sonnenfeld,106,Action|Adventure|Comedy|Drama|Science Fiction,626,5.2,1999,222538983.9,290746764.9
1911,1.189386,The 13th Warrior,John McTiernan,102,Adventure|Fantasy|Action,275,6.2,1999,209448455.5,80767119.37
9946,1.1738879999999998,End of Days,Peter Hyams,121,Action|Fantasy|Horror|Mystery,247,5.4,1999,130905284.7,277504860.2
1715,1.152354,The Cider House Rules,Lasse HallstrÃ¶m,126,Drama,145,6.6,1999,31417268.32,115910204.7
10386,1.1509340000000001,The Iron Giant,Brad Bird,86,Adventure|Animation|Family|Fantasy|Science Fiction,877,7.5,1999,91633699.26,30316754.14
8914,1.1392229999999999,Deep Blue Sea,Renny Harlin,105,Horror|Action|Thriller|Science Fiction,336,5.5,1999,78543170.8,96409422.51
2112,1.050599,Payback,Paul Abascal|Brian Helgeland,100,Drama|Action|Thriller|Crime,305,6.5,1999,117814756.2,211577133.8
4806,1.03785,Runaway Bride,Garry Marshall,116,Comedy|Romance,253,5.7,1999,91633699.26,405096233.1
10314,1.0220280000000002,She's All That,Robert Iscove,95,Comedy|Romance,248,5.6,1999,13090528.47,135051040.6
10398,0.993492,Double Jeopardy,Bruce Beresford,105,Drama|Mystery|Thriller|Crime,144,6.1,1999,91633699.26,232803997.7
8374,0.992316,The Boondock Saints,Troy Duffy,108,Action|Thriller|Crime,521,7.1,1999,7854317.08,39888.14929
1542,0.9682040000000001,Office Space,Mike Judge,89,Comedy|Crime,669,7.3,1999,13090528.47,16792285.12
1443,0.9412020000000001,The Virgin Suicides,Sofia Coppola,97,Drama|Romance,460,7.0,1999,7854317.08,13626424.59
2277,0.937873,Bicentennial Man,Chris Columbus,131,Comedy|Science Fiction,538,6.7,1999,130905284.7,122658251.7
2667,0.9346209999999999,The Blair Witch Project,Daniel Myrick|Eduardo SÃ¡nchez,81,Horror|Mystery,522,6.3,1999,32726.321160000003,324645106.0
622,0.920974,The Ninth Gate,Roman Polanski,133,Horror|Mystery|Thriller,384,6.2,1999,49744008.17,76451170.82
10400,0.9208799999999999,The Hurricane,Norman Jewison,146,Drama,226,7.3,1999,65452642.33,96812627.8
1090,0.9073049999999999,The Thirteenth Floor,Josef Rusnak,100,Thriller|Science Fiction|Mystery,189,6.5,1999,20944845.55,24301372.24
9032,0.8765870000000001,Big Daddy,Dennis Dugan,93,Comedy|Drama,479,6.2,1999,44769607.35,307368089.0
8224,0.8234940000000001,8MM,Joel Schumacher,123,Thriller|Crime|Mystery,248,6.0,1999,52362113.86,126478983.0
1832,0.82073,Dogma,Kevin Smith,130,Fantasy|Comedy|Adventure,472,6.6,1999,13090528.47,40126252.91
11618,0.778786,The Haunting,Jan de Bont,113,Horror|Thriller|Fantasy|Mystery,178,5.3,1999,104724227.7,119371095.7
1641,0.746054,Forces of Nature,Bronwen Hughes,105,Comedy,81,5.2,1999,98178963.49,122904589.3
11622,0.744837,Blast from the Past,Hugh Wilson,112,Comedy|Romance,114,6.2,1999,45816849.63,52706420.94
10207,0.7318020000000001,Message in a Bottle,Luis Mandoki,131,Drama,112,5.7,1999,104724227.7,155620223.3
2275,0.72669,The General's Daughter,Simon West,116,Crime|Drama|Mystery|Thriller,103,5.9,1999,78543170.8,195972871.7
10307,0.725013,Stigmata,Rupert Wainwright,103,Horror|Thriller,103,5.8,1999,37962532.55,65507271.72
11601,0.716336,Stir of Echoes,David Koepp,99,Horror|Mystery|Thriller,155,6.3,1999,15708634.16,27664327.69
334,0.682531,Magnolia,Paul Thomas Anderson,188,Drama,430,7.3,1999,48434955.32,63425970.64
2020,0.6710699999999999,The Bachelor,Gary Sinyor,101,Comedy,46,4.5,1999,66761695.18,48319257.31
9423,0.654013,Virus,John Bruno,99,Horror|Action|Science Fiction,60,4.9,1999,98178963.49,18340733.63
1213,0.6403310000000001,The Talented Mr. Ripley,Anthony Minghella,139,Thriller|Crime|Drama,435,6.9,1999,52362113.86,168603735.4
9825,0.637814,Lake Placid,Steve Miner,82,Horror|Comedy|Action|Science Fiction|Thriller,112,5.3,1999,35344426.86,74446377.33
9781,0.63765,Detroit Rock City,Adam Rifkin,95,Comedy,38,6.4,1999,44507796.78,5520426.395
9824,0.636432,Mystery Men,Kinka Usher,121,Adventure|Fantasy|Action|Comedy|Science Fiction,115,5.4,1999,89015593.57,38960045.22
49948,0.617279,Fantasia 2000,Paul Brizzi|Hendel Butoy|Francis Glebas|Eric Goldberg|Don Hahn|Pixote Hunt|James Algar|GaÃ«tan Brizzi,74,Music|Animation|Family|Fantasy,168,6.9,1999,104724227.7,118959614.5
9430,0.614402,Go,Doug Liman,98,Crime|Comedy|Thriller,82,6.9,1999,8508843.502999999,37244676.77
11355,0.614007,Never Been Kissed,Raja Gosnell,107,Romance|Comedy|Drama,196,5.7,1999,32726321.16,110700355.1
6415,0.585123,Three Kings,David O. Russell,114,Action|Adventure|Comedy,412,6.3,1999,98178963.49,141377707.4
1850,0.581756,Man on the Moon,MiloÅ¡ Forman,118,Comedy|Drama|Romance,226,6.6,1999,107342333.4,62094175.62
17707,0.566661,Brokedown Palace,Jonathan Kaplan,100,Drama|Thriller,52,6.3,1999,32726321.16,17017687.01
11377,0.5480970000000001,House on Haunted Hill,William Malone,93,Horror|Mystery|Thriller,84,5.6,1999,24872004.09,53469679.91
913,0.508128,The Thomas Crown Affair,John McTiernan,113,Drama|Comedy|Crime|Romance,196,6.7,1999,62834536.64,162722051.0
12618,0.5034609999999999,Random Hearts,Sydney Pollack,133,Drama|Romance,32,5.3,1999,83779382.18,97666560.94
1946,0.501242,eXistenZ,David Cronenberg,97,Action|Thriller|Science Fiction|Horror,229,6.6,1999,19635792.7,3739586.9760000003
20024,0.49836499999999995,The End of the Affair,Neil Jordan,102,Drama,24,6.1,1999,30108215.47,14174183.36
11001,0.49601000000000006,Blue Streak,Les Mayfield,93,Thriller|Action|Comedy|Crime,202,6.0,1999,85088435.03,154152099.6
7341,0.480421,The Rage: Carrie 2,Katt Shea,104,Horror|Thriller|Science Fiction,33,5.1,1999,27490109.78,23252319.54
38809,0.47073999999999994,Black and White,James Toback,98,Drama,11,4.7,1999,13090528.47,6861158.321
9455,0.454992,The Corruptor,James Foley,110,Action|Crime|Mystery|Thriller,30,6.1,1999,32726321.16,19840266.75
10366,0.41861099999999996,Universal Soldier: The Return,Mic Rodgers,82,Action|Science Fiction,74,4.5,1999,58907378.1,13964835.7
2162,0.393985,Chill Factor,Hugh Johnson,101,Action|Comedy|Thriller,16,5.4,1999,91633699.26,14745126.76
6522,0.383326,Life,Ted Demme,108,Comedy|Crime|Drama,87,6.6,1999,104724227.7,96012519.0
21349,0.382872,Anywhere But Here,Wayne Wang,114,Drama|Comedy|Romance,42,5.9,1999,30108215.47,24418567.82
2900,0.378188,The Astronaut's Wife,Rand Ravich,109,Drama|Science Fiction|Thriller,132,5.4,1999,98178963.49,25655587.41
9849,0.88284,My Favorite Martian,Donald Petrie,94,Comedy|Drama|Family|Science Fiction,43,5.2,1999,85088435.03,48238729.61
10388,0.274419,The Limey,Steven Soderbergh,89,Drama|Action|Thriller|Crime|Mystery,38,6.6,1999,13090528.47,4179939.2630000003
10397,0.35206,Angela's Ashes,Alan Parker,145,Drama,24,7.0,1999,32.72632116,17.01768701
12220,0.5737180000000001,The Story of Us,Rob Reiner,95,Comedy|Drama|Romance,42,5.9,1999,65452642.33,77103253.25
14429,0.25754699999999997,Drive Me Crazy,John Schultz,91,Drama|Comedy|Romance|Family,34,5.9,1999,10472422.77,23357926.07
10208,1.104937,Muppets from Space,Tim Hill,87,Fantasy|Comedy|Science Fiction|Family,50,5.7,1999,31417268.32,21325748.51
24137,0.33324499999999996,An Ideal Husband,Oliver Parker,97,Drama|Comedy|Romance,23,6.4,1999,18326739.85,24263544.54
10402,0.328409,Deuce Bigalow: Male Gigolo,Mike Mitchell,88,Comedy,154,5.3,1999,22253898.39,85788866.01
6552,0.323791,Idle Hands,Rodman Flender|Christian P. Della Penna,92,Thriller|Comedy|Horror,83,6.1,1999,32726321.16,5435488.501
9563,0.322499,Any Given Sunday,Oliver Stone,150,Drama,231,6.8,1999,71997906.56,131207455.9
30943,0.322339,The Deep End of the Ocean,Ulu Grosbard,106,Drama|Mystery,26,5.8,1999,49744008.17,36812006.0
11129,0.312827,Human Traffic,Justin Kerrigan,99,Comedy|Drama,42,6.8,1999,785431.708,5236211.386
22314,0.312759,In Too Deep,Michael Rymer,97,Drama|Action|Thriller|Crime,10,6.5,1999,9163369.926,18341733.74
10342,0.377269,Teaching Mrs. Tingle,Kevin Williamson,96,Comedy|Thriller,39,5.3,1999,17017687.01,11711097.01
10490,0.285902,Drop Dead Gorgeous,Michael Patrick Jann,98,Comedy,41,6.2,1999,13090528.47,13838531.73
16162,0.066504,The Best Man,Malcolm D. Lee,120,Drama|Comedy,22,7.8,1999,11781475.62,45258905.13
16172,0.23141799999999998,Simply Irresistible,Mark Tarlov,95,Comedy,28,6.2,1999,7854317.08,5758509.073
26149,0.272771,Music of the Heart,Wes Craven,124,Drama,25,6.7,1999,35344426.86,19451732.01
15198,0.260903,"Mystery, Alaska",Jay Roach,119,Comedy|Drama,35,5.8,1999,36653479.7,11635048.9
16379,0.257431,The Mod Squad,Scott Silver,92,Action|Mystery|Thriller,18,4.5,1999,65452642.33,17358106.2
16158,0.25073,The Wood,Rick Famuyiwa,106,Comedy|Drama|Romance,24,7.6,1999,7854317.08,32804393.08
15256,0.246669,200 Cigarettes,Risa Bramon Garcia,101,Comedy|Drama|Romance,25,6.5,1999,7854317.08,8970219.179
8970,0.24279699999999999,The Out-of-Towners,Sam Weisman,90,Comedy,20,5.2,1999,98178963.49,37962532.55
10047,0.23522300000000002,Joan of Arc,Luc Besson,148,Adventure|Drama|Action|History|War,209,6.1,1999,78543170.8,87675538.42
5470,0.21624200000000002,Beowulf,Graham Baker,95,Action|Science Fiction|Thriller|Adventure|Horror,27,4.5,1999,26181056.93,2004488.48
20761,0.212029,Play It to the Bone,Ron Shelton,124,Comedy|Drama,20,5.3,1999,31417268.32,11040742.83
24066,0.20441099999999998,"Happy, Texas",Mark Illsley,98,Comedy|Crime,13,5.3,1999,2225389.839,2544339.256
22267,0.198126,Ride with the Devil,Ang Lee,138,Drama|War|Romance|Western,15,6.6,1999,49744008.17,831374.2267
18892,0.195048,Jawbreaker,Darren Stein,87,Comedy,48,5.6,1999,3927158.54,4027719.979
16406,0.187319,Dick,Andrew Fleming,94,Comedy,33,5.7,1999,17017687.01,35998953.28
47288,0.173433,The King and I,Richard Rich,87,Animation|Drama|Family,14,4.7,1999,32726321.16,15708634.16
14578,0.16333699999999998,Outside Providence,Michael Corrente,96,Romance|Comedy|Drama,12,5.6,1999,9163369.926,9545842.442
1812,0.11818699999999999,Trick,Jim Fall,89,Comedy|Romance,10,6.5,1999,589073.781,2683028.169
22345,0.116694,Baby Geniuses,Bob Clark,97,Comedy|Family|Science Fiction,34,3.8,1999,15708634.16,47715939.72
10557,0.238748,East Is East,Damien O'Donnell,97,Comedy,24,6.5,1999,4974400.817,36915290.27
39964,0.090186,Lost & Found,Jeff Pollack,95,Comedy|Romance,14,4.8,1999,1.309052847,130.9052847
10368,0.079104,Tea with Mussolini,Franco Zeffirelli,117,Comedy|Drama|War,17,5.7,1999,15708634.16,27492155.83
120,8.575419,The Lord of the Rings: The Fellowship of the Ring,Peter Jackson,178,Adventure|Fantasy|Action,6079,7.8,2001,114528394.9,1073079786.0
671,8.021423,Harry Potter and the Philosopher's Stone,Chris Columbus,152,Adventure|Fantasy|Family,4265,7.2,2001,153936014.6,1202518036.0
1018,4.436367,Mulholland Drive,David Lynch,147,Thriller|Drama|Mystery,709,7.4,2001,18472321.75,24774263.92
141,3.8510089999999995,Donnie Darko,Richard Kelly,113,Fantasy|Drama|Mystery,1777,7.5,2001,7388928.7,1564632.745
585,3.204295,"Monsters, Inc.",Lee Unkrich|David Silverman|Pete Docter,92,Fantasy|Animation|Family|Comedy,3899,7.3,2001,141621133.4,693101531.1
644,2.971372,A.I. Artificial Intelligence,Steven Spielberg,146,Drama|Science Fiction|Adventure,1133,6.6,2001,123148811.7,290540745.2
808,2.9185659999999998,Shrek,Andrew Adamson|Vicky Jenson,90,Adventure|Animation|Comedy|Family|Fantasy,2284,7.1,2001,73889287.0,596544195.6
634,2.7173990000000003,Bridget Jones's Diary,Sharon Maguire,97,Comedy|Romance|Drama,751,6.5,2001,30787202.92,347193192.3
161,2.642249,Ocean's Eleven,Steven Soderbergh,116,Thriller|Crime,2645,7.0,2001,104676489.9,555052814.2
676,2.478879,Pearl Harbor,Michael Bay,183,History|Romance|War,1044,6.6,2001,172408336.3,553210255.5
1734,2.449323,The Mummy Returns,Stephen Sommers,130,Action|Adventure|Drama|Fantasy|Horror,1372,5.8,2001,120685835.4,533250701.3
10865,2.2172389999999997,Atlantis: The Lost Empire,Gary Trousdale|Kirk Wise,95,Animation|Family|Adventure|Science Fiction,689,6.5,2001,147778574.0,229122951.4
1995,2.179727,Lara Croft: Tomb Raider,Simon West,100,Adventure|Fantasy|Action|Thriller,1510,5.6,2001,141621133.4,338293898.8
453,2.169826,A Beautiful Mind,Ron Howard,135,Drama|Romance,1786,7.5,2001,73889287.0,386123667.0
2770,2.116602,American Pie 2,J.B. Rogers,108,Comedy|Romance,777,5.9,2001,36944643.5,354118835.2
9880,2.061559,The Princess Diaries,Garry Marshall,115,Comedy|Family|Romance,534,6.3,2001,45565060.32,203608276.2
824,1.925281,Moulin Rouge!,Baz Luhrmann,127,Romance|Drama|Music,714,7.2,2001,64653126.13,220699214.3
869,1.862114,Planet of the Apes,Tim Burton,119,Thriller|Science Fiction|Action|Adventure,702,5.5,2001,123148811.7,446059453.5
9428,1.857978,The Royal Tenenbaums,Wes Anderson,110,Comedy|Drama,679,7.3,2001,25861250.45,87979050.42
4133,1.846848,Blow,Ted Demme,124,Crime|Drama,788,7.3,2001,65268870.18,102561157.9
853,1.839325,Enemy at the Gates,Jean-Jacques Annaud,131,War,583,7.1,2001,86204168.17,119425124.1
855,1.735123,Black Hawk Down,Ridley Scott,144,Action|History|War,1201,7.1,2001,113296906.7,213034699.5
8835,1.6977529999999998,Legally Blonde,Robert Luketic,96,Comedy,480,6.1,2001,22166786.1,174593832.4
9476,1.692141,A Knight's Tale,Brian Helgeland,132,Adventure|Drama|Romance|Action,521,6.5,2001,80046727.59,144684426.9
9398,1.581446,Zoolander,Ben Stiller,89,Comedy,791,6.1,2001,34481667.27,74851055.82
11397,1.456526,Not Another Teen Movie,Joel Gallen,89,Comedy,223,5.3,2001,19703809.87,81854960.99
4248,1.450364,Scary Movie 2,Keenen Ivory Wayans,83,Comedy,474,5.5,2001,55416965.25,173911586.8
5175,1.447916,Rush Hour 2,Brett Ratner,90,Action|Comedy|Crime|Thriller,622,6.5,2001,110833930.5,427727597.8
2034,1.4460629999999999,Training Day,Antoine Fuqua,122,Action|Crime|Drama|Thriller,1029,7.2,2001,55416965.25,129153834.7
1933,1.406682,The Others,Alejandro AmenÃ¡bar,101,Horror|Drama|Mystery|Thriller,872,7.1,2001,20935297.98,258547281.2
12589,1.213215,Jimmy Neutron: Boy Genius,John A. Davis,83,Adventure|Fantasy|Animation|Action|Comedy,139,5.5,2001,30787202.92,99672007.92
2294,1.20913,Jay and Silent Bob Strike Back,Kevin Smith,104,Comedy,244,6.3,2001,27092738.57,41609718.76
9778,1.195555,Serendipity,Peter Chelsom,90,Comedy|Romance,310,6.6,2001,34481667.27,95460407.23
10992,1.134012,Cats & Dogs,Lawrence Guterman,87,Comedy|Family,182,5.0,2001,73889287.0,114990388.9
1903,1.1318780000000002,Vanilla Sky,Cameron Crowe,136,Drama|Mystery|Romance|Science Fiction|Thriller,628,6.3,2001,83741191.94,250470325.0
2140,1.065364,Kiss of the Dragon,Chris Nahon,98,Action|Crime|Thriller,152,6.3,2001,30787202.92,79354442.85
1535,1.063015,Spy Game,Tony Scott,126,Action|Crime|Thriller,342,6.5,2001,113296906.7,176163833.2
9705,1.062734,Swordfish,Dominic Sena,99,Action|Crime|Thriller,606,6.0,2001,125611787.9,181127780.8
9889,1.061903,Shallow Hal,Bobby Farrelly|Peter Farrelly,114,Comedy|Romance,394,5.5,2001,49259524.67,173725856.2
9989,0.9769969999999999,AntiTrust,Peter Howitt,108,Action|Crime|Drama,82,5.6,2001,36944643.5,21961127.59
2114,0.9742219999999999,Final Fantasy: The Spirits Within,Hironobu Sakaguchi|Motonori Sakakibara,106,Adventure|Action|Animation|Fantasy|Science Fiction,257,5.6,2001,168713872.0,104838837.0
2057,0.9454290000000001,Original Sin,Michael Cristofer,118,Drama|Thriller|Mystery|Romance,115,5.8,2001,51722500.9,43597536.38
10808,0.913069,Dr. Dolittle 2,Steve Carr,87,Comedy|Family|Romance|Fantasy,233,4.9,2001,86204168.17,216870406.9
8007,0.9047200000000001,Behind Enemy Lines,John Moore,106,Action|Drama|Thriller|War,270,5.9,2001,49259524.67,112992977.9
8922,0.8997639999999999,Jeepers Creepers,Victor Salva,90,Horror|Thriller,384,6.0,2001,12314881.17,72926003.45
768,0.8752989999999999,From Hell,Albert Hughes|Allen Hughes,122,Horror|Mystery|Thriller,399,6.4,2001,43102084.08,91817432.63
2100,0.8654069999999999,The Last Castle,Rod Lurie,131,Action|Drama|Thriller,154,7.1,2001,88667144.4,34041665.18
2043,0.8442350000000001,Along Came a Spider,Lee Tamahori,104,Crime|Mystery|Thriller|Action,215,5.8,2001,73889287.0,129526148.0
39939,0.813396,Super Troopers,Jay Chandrasekhar,100,Comedy|Crime|Mystery,224,6.7,2001,3694464.35,22773124.05
2018,0.798104,The Wedding Planner,Adam Shankman,103,Comedy,245,5.4,2001,43102084.08,116657057.8
9896,0.7878350000000001,Rat Race,Jerry Zucker,112,Adventure|Comedy,261,5.9,2001,59111429.6,105290428.6
5279,0.7817470000000001,Gosford Park,Robert Altman,137,Drama|Mystery|Thriller,107,6.6,2001,24383464.71,108068062.4
11470,0.774598,Jason X,James Isaac,91,Horror|Science Fiction,138,4.3,2001,13546369.28,19703809.87
6073,0.746989,The Mexican,Gore Verbinski,123,Action|Comedy|Crime|Romance,258,5.7,2001,70194822.65,182069401.3
10866,0.742951,Joy Ride,John Dahl,97,Mystery|Thriller|Drama,166,6.2,2001,28324226.68,45125219.56
10950,0.731548,I Am Sam,Jessie Nelson,132,Drama,292,7.2,2001,27092738.57,49593128.64
12508,0.693522,Rock Star,Stephen Herek,105,Music|Drama|Comedy,100,5.9,2001,70194822.65,20925325.39
167,0.676114,K-PAX,Iain Softley,120,Drama|Science Fiction,330,7.0,2001,59111429.6,61962497.0
